Amostra,Sinal_Original,Sinal_Filtrado
45311,3780.000000,-4729.423393
45312,8072.000000,-1937.060065
45313,6299.000000,2310.376347
45314,-206.000000,4821.852674
45315,-6556.000000,3710.645662
45316,-7980.000000,-188.200536
45317,-3407.000000,-3945.209358
45318,3726.000000,-4737.426257
45319,8060.000000,-1969.594385
45320,6337.000000,2278.465074
45321,-149.000000,4814.424571
45322,-6522.000000,3732.438849
45323,-7993.000000,-154.243007
45324,-3456.000000,-3924.461163
45325,3679.000000,-4744.609557
45326,8049.000000,-1998.318115
45327,6369.000000,2250.166165
45328,-99.000000,4807.374681
45329,-6493.000000,3750.943721
45330,-8004.000000,-124.976269
45331,-3498.000000,-3906.453596
45332,3639.000000,-4750.567634
45333,8040.000000,-2022.727637
45334,6395.000000,2226.014478
45335,-58.000000,4800.941770
45336,-6468.000000,3765.914210
45337,-8013.000000,-100.711906
45338,-3532.000000,-3891.203136
45339,3605.000000,-4755.114533
45340,8032.000000,-2042.837399
45341,6417.000000,2205.836776
45342,-24.000000,4795.455478
45343,-6448.000000,3778.207004
45344,-8021.000000,-80.849734
45345,-3560.000000,-3878.917645
45346,3580.000000,-4758.841550
45347,8026.000000,-2058.647438
45348,6434.000000,2190.220645
45349,1.000000,4791.176909
45350,-6433.000000,3787.384255
45351,-8026.000000,-65.889595
45352,-3580.000000,-3869.336640
45353,3560.000000,-4761.141225
45354,8022.000000,-2070.257650
45355,6445.000000,2178.381263
45356,19.000000,4787.399422
45357,-6422.000000,3793.431868
45358,-8029.000000,-55.316338
45359,-3593.000000,-3862.164998
45360,3548.000000,-4761.907029
45361,8019.000000,-2077.275447
45362,6452.000000,2170.946147
45363,29.000000,4784.779045
45364,-6417.000000,3796.563920
45365,-8031.000000,-49.732593
45366,-3599.000000,-3858.432765
45367,3543.000000,-4762.104485
45368,8018.000000,-2080.365416
45369,6455.000000,2167.708191
45370,31.000000,4783.439678
45371,-6416.000000,3797.161520
45372,-8031.000000,-48.332191
45373,-3598.000000,-3857.116391
45374,3545.000000,-4760.939672
45375,8019.000000,-2079.120225
45376,6452.000000,2168.591528
45377,26.000000,4782.881122
45378,-6420.000000,3794.680734
45379,-8029.000000,-51.558855
45380,-3590.000000,-3858.550542
45381,3555.000000,-4758.482577
45382,8021.000000,-2073.396671
45383,6444.000000,2173.754501
45384,12.000000,4783.107298
45385,-6429.000000,3788.779586
45386,-8027.000000,-60.126835
45387,-3575.000000,-3863.685151
45388,3570.000000,-4755.878879
45389,8025.000000,-2064.446422
45390,6431.000000,2182.301288
45391,-9.000000,4783.983734
45392,-6443.000000,3780.020424
45393,-8021.000000,-72.875333
45394,-3553.000000,-3870.832208
45395,3594.000000,-4751.142991
45396,8031.000000,-2050.179070
45397,6414.000000,2196.029038
45398,-39.000000,4786.507994
45399,-6462.000000,3768.451820
45400,-8013.000000,-90.481602
45401,-3523.000000,-3880.939317
45402,3624.000000,-4745.235463
45403,8039.000000,-2031.672518
45404,6391.000000,2213.753521
45405,-76.000000,4789.727616
45406,-6485.000000,3753.863419
45407,-8004.000000,-112.533585
45408,-3486.000000,-3893.743132
45409,3661.000000,-4738.240625
45410,8048.000000,-2009.094055
45411,6364.000000,2235.442758
45412,-120.000000,4793.961105
45413,-6514.000000,3736.566170
45414,-7994.000000,-139.234809
45415,-3442.000000,-3909.734450
45416,3705.000000,-4730.553365
45417,8058.000000,-1982.652384
45418,6331.000000,2260.836347
45419,-173.000000,4798.446733
45420,-6546.000000,3715.635818
45421,-7980.000000,-170.519345
45422,-3391.000000,-3927.664348
45423,3756.000000,-4720.725267
45424,8070.000000,-1951.300605
45425,6293.000000,2290.731405
45426,-234.000000,4803.977587
45427,-6584.000000,3691.554385
45428,-7965.000000,-206.978146
45429,-3333.000000,-3949.129338
45430,3814.000000,-4710.357447
45431,8082.000000,-1916.211354
45432,6249.000000,2324.067909
45433,-302.000000,4809.652253
45434,-6625.000000,3664.215876
45435,-7947.000000,-247.531996
45436,-3268.000000,-3972.393174
45437,3878.000000,-4698.075064
45438,8096.000000,-1876.667169
45439,6201.000000,2361.552164
45440,-378.000000,4816.385643
45441,-6670.000000,3634.149813
45442,-7925.000000,-292.181891
45443,-3195.000000,-3997.438040
45444,3949.000000,-4683.470466
45445,8111.000000,-1832.094386
45446,6146.000000,2403.198616
45447,-462.000000,4823.316738
45448,-6720.000000,3600.149079
45449,-7902.000000,-342.267058
45450,-3114.000000,-4025.807618
45451,4027.000000,-4667.845532
45452,8126.000000,-1783.303501
45453,6085.000000,2448.579453
45454,-553.000000,4830.507621
45455,-6774.000000,3562.805333
45456,-7875.000000,-396.664584
45457,-3026.000000,-4056.054648
45458,4111.000000,-4650.210079
45459,8140.000000,-1730.233903
45460,6018.000000,2497.128864
45461,-653.000000,4837.111742
45462,-6830.000000,3521.313785
45463,-7845.000000,-455.753420
45464,-2929.000000,-4088.072882
45465,4201.000000,-4630.044724
45466,8155.000000,-1672.040806
45467,5945.000000,2549.860717
45468,-761.000000,4844.096285
45469,-6890.000000,3476.248346
45470,-7812.000000,-519.607763
45471,-2826.000000,-4122.611734
45472,4296.000000,-4608.714707
45473,8170.000000,-1610.347352
45474,5865.000000,2605.309256
45475,-875.000000,4850.522736
45476,-6954.000000,3427.505657
45477,-7774.000000,-587.621701
45478,-2713.000000,-4158.284442
45479,4398.000000,-4583.942973
45480,8184.000000,-1542.785550
45481,5778.000000,2664.948026
45482,-998.000000,4856.600513
45483,-7019.000000,3374.499083
45484,-7731.000000,-660.125229
45485,-2594.000000,-4195.304216
45486,4506.000000,-4556.699221
45487,8197.000000,-1470.784355
45488,5686.000000,2727.850657
45489,-1127.000000,4862.615962
45490,-7087.000000,3318.393171
45491,-7684.000000,-736.311114
45492,-2466.000000,-4233.395801
45493,4619.000000,-4526.602490
45494,8208.000000,-1394.076349
45495,5585.000000,2793.458872
45496,-1265.000000,4866.782022
45497,-7158.000000,3256.712844
45498,-7632.000000,-818.112455
45499,-2330.000000,-4273.459085
45500,4736.000000,-4494.052100
45501,8218.000000,-1312.933311
45502,5477.000000,2861.942433
45503,-1410.000000,4870.032757
45504,-7229.000000,3191.160839
45505,-7575.000000,-903.454203
45506,-2186.000000,-4313.812377
45507,4860.000000,-4457.861326
45508,8225.000000,-1226.406427
45509,5362.000000,2933.702685
45510,-1561.000000,4872.332655
45511,-7303.000000,3121.472264
45512,-7513.000000,-993.062419
45513,-2033.000000,-4355.247181
45514,4987.000000,-4418.729647
45515,8230.000000,-1135.477123
45516,5238.000000,3007.656966
45517,-1721.000000,4872.402329
45518,-7376.000000,3046.411262
45519,-7444.000000,-1086.992400
45520,-1872.000000,-4396.720259
45521,5118.000000,-4375.557427
45522,8231.000000,-1039.554029
45523,5107.000000,3083.898648
45524,-1887.000000,4870.620844
45525,-7451.000000,2966.792250
45526,-7369.000000,-1184.993184
45527,-1702.000000,-4438.657001
45528,5255.000000,-4328.536486
45529,8229.000000,-938.090412
45530,4967.000000,3163.202399
45531,-2060.000000,4867.145794
45532,-7525.000000,2882.407956
45533,-7286.000000,-1286.629304
45534,-1524.000000,-4479.991967
45535,5394.000000,-4277.197998
45536,8223.000000,-831.975717
45537,4818.000000,3243.987580
45538,-2240.000000,4860.685788
45539,-7599.000000,2792.470096
45540,-7197.000000,-1392.604023
45541,-1338.000000,-4521.613593
45542,5535.000000,-4222.340431
45543,8212.000000,-721.764231
45544,4660.000000,3325.802498
45545,-2425.000000,4851.097361
45546,-7672.000000,2697.482126
45547,-7100.000000,-1501.809069
45548,-1143.000000,-4562.059021
45549,5681.000000,-4162.270596
45550,8196.000000,-605.663803
45551,4494.000000,3410.162937
45552,-2617.000000,4839.212224
45553,-7743.000000,2597.527668
45554,-6995.000000,-1614.442839
45555,-940.000000,-4601.543178
45556,5829.000000,-4097.613149
45557,8175.000000,-484.875139
45558,4318.000000,3495.656925
45559,-2815.000000,4823.806498
45560,-7812.000000,2491.923497
45561,-6881.000000,-1730.546263
45562,-728.000000,-4639.584017
45563,5977.000000,-4027.802339
45564,8146.000000,-359.611312
45565,4133.000000,3581.211571
45566,-3018.000000,4803.939677
45567,-7878.000000,2380.531048
45568,-6758.000000,-1849.643584
45569,-508.000000,-4675.686804
45570,6128.000000,-3952.432679
45571,8112.000000,-228.873889
45572,3938.000000,3668.414095
45573,-3226.000000,4780.873026
45574,-7941.000000,2263.912750
45575,-6625.000000,-1971.527332
45576,-279.000000,-4709.550514
45577,6279.000000,-3871.289519
45578,8070.000000,-93.341886
45579,3732.000000,3755.576454
45580,-3440.000000,4752.655595
45581,-7999.000000,2140.694279
45582,-6483.000000,-2096.647652
45583,-44.000000,-4741.434334
45584,6429.000000,-3785.248222
45585,8019.000000,45.660006
45586,3517.000000,3841.643873
45587,-3656.000000,4719.417914
45588,-8052.000000,2012.326602
45589,-6331.000000,-2223.191914
45590,200.000000,-4769.624802
45591,6580.000000,-3692.418850
45592,7959.000000,190.025900
45593,3291.000000,3927.772160
45594,-3878.000000,4680.837270
45595,-8100.000000,1877.143882
45596,-6167.000000,-2352.818375
45597,452.000000,-4794.837164
45598,6729.000000,-3593.215886
45599,7891.000000,339.017650
45600,3056.000000,4013.501176
45601,-4102.000000,4637.604567
45602,-8143.000000,1736.927201
45603,-5993.000000,-2483.882854
45604,712.000000,-4816.505490
45605,6876.000000,-3487.849088
45606,7812.000000,491.955955
45607,2810.000000,4097.479341
45608,-4329.000000,4587.890909
45609,-8177.000000,1590.402786
45610,-5808.000000,-2616.195597
45611,978.000000,-4833.635762
45612,7020.000000,-3375.835062
45613,7724.000000,648.769962
45614,2554.000000,4179.869247
45615,-4558.000000,4532.361362
45616,-8203.000000,1438.338731
45617,-5610.000000,-2749.156492
45618,1251.000000,-4845.527699
45619,7160.000000,-3256.420721
45620,7623.000000,809.448107
45621,2287.000000,4259.432651
45622,-4789.000000,4469.266568
45623,-8221.000000,1279.400843
45624,-5400.000000,-2883.537944
45625,1531.000000,-4852.660058
45626,7296.000000,-3129.897605
45627,7511.000000,974.070370
45628,2010.000000,4336.830296
45629,-5020.000000,4399.788607
45630,-8230.000000,1115.069135
45631,-5178.000000,-3017.948082
45632,1816.000000,-4854.311544
45633,7427.000000,-2996.537780
45634,7386.000000,1141.554026
45635,1723.000000,4410.643911
45636,-5251.000000,4322.755968
45637,-8229.000000,944.809485
45638,-4943.000000,-3152.207086
45639,2106.000000,-4849.841684
45640,7551.000000,-2855.894977
45641,7249.000000,1311.813439
45642,1426.000000,4480.644001
45643,-5481.000000,4238.176087
45644,-8216.000000,769.095927
45645,-4694.000000,-3285.284726
45646,2401.000000,-4838.046655
45647,7669.000000,-2706.982367
45648,7097.000000,1485.280095
45649,1120.000000,4546.517908
45650,-5709.000000,4145.610359
45651,-8190.000000,588.009683
45652,-4434.000000,-3416.958221
45653,2700.000000,-4819.329279
45654,7777.000000,-2551.132674
45655,6931.000000,1660.050714
45656,804.000000,4606.622550
45657,-5935.000000,4044.046468
45658,-8153.000000,400.851133
45659,-4160.000000,-3547.647373
45660,3003.000000,-4793.461617
45661,7877.000000,-2387.502906
45662,6750.000000,1837.136990
45663,479.000000,4661.728397
45664,-6157.000000,3934.166479
45665,-8102.000000,208.787561
45666,-3872.000000,-3675.697962
45667,3308.000000,-4759.175519
45668,7968.000000,-2215.937003
45669,6554.000000,2015.872818
45670,146.000000,4711.155417
45671,-6374.000000,3815.844184
45672,-8035.000000,12.414807
45673,-3571.000000,-3800.115632
45674,3615.000000,-4715.732111
45675,8045.000000,-2036.655584
45676,6343.000000,2194.827593
45677,-196.000000,4753.042576
45678,-6585.000000,3687.704218
45679,-7954.000000,-189.041121
45680,-3258.000000,-3921.562177
45681,3923.000000,-4663.985497
45682,8112.000000,-1850.145677
45683,6115.000000,2374.314997
45684,-545.000000,4788.043223
45685,-6789.000000,3550.550897
45686,-7856.000000,-394.356271
45687,-2931.000000,-4038.273071
45688,4230.000000,-4602.191893
45689,8164.000000,-1656.034823
45690,5871.000000,2553.030987
45691,-901.000000,4814.510847
45692,-6986.000000,3403.364188
45693,-7742.000000,-604.041135
45694,-2591.000000,-4150.682492
45695,4536.000000,-4530.883377
45696,8202.000000,-1454.679939
45697,5610.000000,2730.914046
45698,-1263.000000,4832.506421
45699,-7173.000000,3246.612608
45700,-7609.000000,-816.698004
45701,-2238.000000,-4256.750160
45702,4840.000000,-4448.406994
45703,8225.000000,-1245.495595
45704,5332.000000,2907.672247
45705,-1630.000000,4841.559571
45706,-7348.000000,3080.340515
45707,-7457.000000,-1031.640109
45708,-1874.000000,-4355.843370
45709,5140.000000,-4354.980934
45710,8230.000000,-1029.777081
45711,5037.000000,3081.376058
45712,-2002.000000,4839.989986
45713,-7512.000000,2903.509246
45714,-7287.000000,-1249.579502
45715,-1498.000000,-4448.482492
45716,5436.000000,-4250.760825
45717,8219.000000,-807.204776
45718,4725.000000,3252.769223
45719,-2376.000000,4828.880491
45720,-7664.000000,2717.575198
45721,-7097.000000,-1468.820603
45722,-1111.000000,-4533.163858
45723,5724.000000,-4135.284712
45724,8188.000000,-579.113571
45725,4396.000000,3419.267636
45726,-2753.000000,4805.751574
45727,-7800.000000,2521.257297
45728,-6888.000000,-1689.158927
45729,-714.000000,-4609.170024
45730,6006.000000,-4008.041976
45731,8136.000000,-345.065934
45732,4050.000000,3581.113598
45733,-3130.000000,4770.881099
45734,-7919.000000,2315.420166
45735,-6657.000000,-1909.090876
45736,-307.000000,-4674.688172
45737,6277.000000,-3868.019937
45738,8064.000000,-105.590056
45739,3688.000000,3737.276306
45740,-3508.000000,4723.668539
45741,-8022.000000,2099.645962
45742,-6405.000000,-2129.200743
45743,108.000000,-4730.618055
45744,6539.000000,-3716.165018
45745,7971.000000,138.819316
45746,3308.000000,3887.409519
45747,-3883.000000,4663.854742
45748,-8106.000000,1874.684446
45749,-6131.000000,-2347.621320
45750,532.000000,-4774.863385
45751,6788.000000,-3551.220855
45752,7854.000000,387.671621
45753,2913.000000,4029.948527
45754,-4254.000000,4590.518528
45755,-8170.000000,1640.774479
45756,-5836.000000,-2563.625086
45757,961.000000,-4807.306025
45758,7023.000000,-3374.294885
45759,7714.000000,639.395223
45760,2504.000000,4163.975985
45761,-4622.000000,4503.514157
45762,-8211.000000,1398.279700
45763,-5519.000000,-2776.234833
45764,1396.000000,-4826.560080
45765,7243.000000,-3184.210947
45766,7548.000000,894.246528
45767,2079.000000,4288.462900
45768,-4981.000000,4401.688386
45769,-8230.000000,1147.334497
45770,-5180.000000,-2984.548917
45771,1833.000000,-4832.308426
45772,7445.000000,-2982.044543
45773,7358.000000,1150.324785
45774,1639.000000,4402.170992
45775,-5333.000000,4284.702598
45776,-8224.000000,888.032380
45777,-4820.000000,-3188.073413
45778,2274.000000,-4823.823660
45779,7628.000000,-2767.079251
45780,7142.000000,1407.867715
45781,1189.000000,4505.085577
45782,-5675.000000,4153.537652
45783,-8193.000000,622.376948
45784,-4439.000000,-3384.953370
45785,2714.000000,-4800.512939
45786,7790.000000,-2540.546024
45787,6899.000000,1664.540838
45788,726.000000,4594.732589
45789,-6004.000000,4006.248610
45790,-8135.000000,349.847340
45791,-4036.000000,-3574.250497
45792,3154.000000,-4760.829861
45793,7929.000000,-2301.202031
45794,6630.000000,1920.805178
45795,253.000000,4671.425299
45796,-6319.000000,3843.758202
45797,-8050.000000,71.697245
45798,-3614.000000,-3755.285645
45799,3590.000000,-4705.528322
45800,8044.000000,-2051.156009
45801,6335.000000,2174.338110
45802,-228.000000,4733.774459
45803,-6616.000000,3666.311890
45804,-7935.000000,-210.109626
45805,-3172.000000,-3925.215288
45806,4021.000000,-4632.191468
45807,8133.000000,-1789.370061
45808,6012.000000,2424.629138
45809,-717.000000,4780.367018
45810,-6896.000000,3472.454707
45811,-7790.000000,-496.669274
45812,-2713.000000,-4084.978281
45813,4445.000000,-4542.120174
45814,8194.000000,-1517.636392
45815,5663.000000,2670.031655
45816,-1211.000000,4810.736097
45817,-7156.000000,3263.369287
45818,-7614.000000,-785.734764
45819,-2235.000000,-4232.166987
45820,4858.000000,-4433.695846
45821,8226.000000,-1235.914939
45822,5286.000000,2909.262852
45823,-1707.000000,4823.463635
45824,-7392.000000,3038.927320
45825,-7408.000000,-1075.978070
45826,-1741.000000,-4365.584192
45827,5261.000000,-4306.818201
45828,8228.000000,-944.705490
45829,4884.000000,3142.013361
45830,-2206.000000,4818.815077
45831,-7603.000000,2799.677456
45832,-7169.000000,-1366.579877
45833,-1234.000000,-4484.249798
45834,5648.000000,-4161.714979
45835,8196.000000,-646.404448
45836,4457.000000,3364.732908
45837,-2703.000000,4794.339625
45838,-7788.000000,2545.566427
45839,-6897.000000,-1656.090058
45840,-713.000000,-4586.583593
45841,6018.000000,-3997.282086
45842,8131.000000,-340.497601
45843,4003.000000,3577.440635
45844,-3196.000000,4749.786291
45845,-7944.000000,2276.839373
45846,-6593.000000,-1943.510410
45847,-182.000000,-4672.019071
45848,6368.000000,-3814.489721
45849,8031.000000,-29.260071
45850,3528.000000,3778.217305
45851,-3684.000000,4685.177918
45852,-8067.000000,1995.329149
45853,-6257.000000,-2226.241837
45854,357.000000,-4738.521468
45855,6697.000000,-3612.774013
45856,7894.000000,286.575725
45857,3030.000000,3965.501015
45858,-4162.000000,4599.188436
45859,-8157.000000,1701.087208
45860,-5888.000000,-2503.208019
45861,904.000000,-4784.897909
45862,7002.000000,-3391.564344
45863,7722.000000,606.759622
45864,2510.000000,4139.060962
45865,-4629.000000,4492.171786
45866,-8213.000000,1394.914707
45867,-5488.000000,-2773.673967
45868,1454.000000,-4811.503542
45869,7278.000000,-3153.100273
45870,7511.000000,927.443534
45871,1973.000000,4295.234607
45872,-5081.000000,4362.933900
45873,-8231.000000,1078.566442
45874,-5056.000000,-3034.318016
45875,2004.000000,-4815.498708
45876,7524.000000,-2896.397555
45877,7262.000000,1248.218341
45878,1419.000000,4433.405778
45879,-5516.000000,4211.323110
45880,-8210.000000,752.592967
45881,-4594.000000,-3284.375282
45882,2553.000000,-4796.736311
45883,7738.000000,-2622.158252
45884,6975.000000,1567.884943
45885,850.000000,4552.677973
45886,-5929.000000,4037.772568
45887,-8149.000000,418.970697
45888,-4104.000000,-3521.638610
45889,3097.000000,-4754.477649
