Frequency(Hz),Magnitude(dB)
2191.77,-30.38
2192.27,-30.37
2192.77,-30.36
2193.27,-30.34
2193.77,-30.33
2194.27,-30.32
2194.77,-30.30
2195.27,-30.29
2195.77,-30.28
2196.27,-30.26
2196.77,-30.25
2197.27,-30.24
2197.77,-30.22
2198.27,-30.21
2198.77,-30.20
2199.27,-30.18
2199.77,-30.17
2200.28,-30.16
2200.78,-30.15
2201.28,-30.13
2201.78,-30.12
2202.28,-30.11
2202.78,-30.09
2203.28,-30.08
2203.78,-30.07
2204.28,-30.06
2204.78,-30.04
2205.28,-30.03
2205.78,-30.02
2206.28,-30.01
2206.78,-30.00
2207.28,-29.98
2207.78,-29.97
2208.28,-29.96
2208.78,-29.95
2209.28,-29.94
2209.78,-29.92
2210.28,-29.91
2210.78,-29.90
2211.28,-29.89
2211.78,-29.88
2212.28,-29.87
2212.78,-29.85
2213.28,-29.84
2213.78,-29.83
2214.28,-29.82
2214.78,-29.81
2215.28,-29.80
2215.78,-29.79
2216.28,-29.77
2216.78,-29.76
2217.28,-29.75
2217.78,-29.74
2218.28,-29.73
2218.78,-29.72
2219.28,-29.71
2219.78,-29.70
2220.28,-29.69
2220.78,-29.68
2221.28,-29.66
2221.78,-29.65
2222.28,-29.64
2222.78,-29.63
2223.28,-29.62
2223.78,-29.61
2224.28,-29.60
2224.78,-29.59
2225.28,-29.58
2225.78,-29.57
2226.28,-29.56
2226.78,-29.55
2227.28,-29.54
2227.78,-29.53
2228.28,-29.52
2228.78,-29.51
2229.28,-29.50
2229.78,-29.49
2230.28,-29.48
2230.78,-29.47
2231.28,-29.46
2231.78,-29.45
2232.28,-29.44
2232.78,-29.43
2233.28,-29.42
2233.78,-29.41
2234.28,-29.40
2234.78,-29.39
2235.28,-29.38
2235.78,-29.37
2236.28,-29.36
2236.78,-29.35
2237.28,-29.34
2237.78,-29.33
2238.28,-29.32
2238.78,-29.32
2239.28,-29.31
2239.78,-29.30
2240.28,-29.29
2240.78,-29.28
2241.28,-29.27
2241.78,-29.26
2242.28,-29.25
2242.78,-29.24
2243.28,-29.23
2243.78,-29.23
2244.28,-29.22
2244.78,-29.21
2245.28,-29.20
2245.78,-29.19
2246.28,-29.18
2246.78,-29.17
2247.28,-29.16
2247.78,-29.16
2248.28,-29.15
2248.78,-29.14
2249.28,-29.13
2249.78,-29.12
2250.28,-29.11
2250.78,-29.10
2251.28,-29.10
2251.78,-29.09
2252.28,-29.08
2252.78,-29.07
2253.28,-29.06
2253.78,-29.06
2254.28,-29.05
2254.78,-29.04
2255.28,-29.03
2255.78,-29.02
2256.28,-29.02
2256.78,-29.01
2257.28,-29.00
2257.78,-28.99
2258.28,-28.98
2258.78,-28.98
2259.28,-28.97
2259.78,-28.96
2260.28,-28.95
2260.78,-28.94
2261.28,-28.94
2261.78,-28.93
2262.28,-28.92
2262.78,-28.91
2263.28,-28.91
2263.78,-28.90
2264.28,-28.89
2264.78,-28.88
2265.28,-28.88
2265.78,-28.87
2266.28,-28.86
2266.78,-28.86
2267.28,-28.85
2267.78,-28.84
2268.28,-28.83
2268.78,-28.83
2269.28,-28.82
2269.78,-28.81
2270.28,-28.81
2270.78,-28.80
2271.28,-28.79
2271.78,-28.78
2272.28,-28.78
2272.78,-28.77
2273.28,-28.76
2273.78,-28.76
2274.28,-28.75
2274.78,-28.74
2275.28,-28.74
2275.78,-28.73
2276.28,-28.72
2276.78,-28.72
2277.28,-28.71
2277.78,-28.70
2278.28,-28.70
2278.78,-28.69
2279.28,-28.68
2279.78,-28.68
2280.29,-28.67
2280.79,-28.66
2281.29,-28.66
2281.79,-28.65
2282.29,-28.64
2282.79,-28.64
2283.29,-28.63
2283.79,-28.63
2284.29,-28.62
2284.79,-28.61
2285.29,-28.61
2285.79,-28.60
2286.29,-28.60
2286.79,-28.59
2287.29,-28.58
2287.79,-28.58
2288.29,-28.57
2288.79,-28.57
2289.29,-28.56
2289.79,-28.55
2290.29,-28.55
2290.79,-28.54
2291.29,-28.54
2291.79,-28.53
2292.29,-28.52
2292.79,-28.52
2293.29,-28.51
2293.79,-28.51
2294.29,-28.50
2294.79,-28.50
2295.29,-28.49
2295.79,-28.48
2296.29,-28.48
2296.79,-28.47
2297.29,-28.47
2297.79,-28.46
2298.29,-28.46
2298.79,-28.45
2299.29,-28.45
2299.79,-28.44
2300.29,-28.43
2300.79,-28.43
2301.29,-28.42
2301.79,-28.42
2302.29,-28.41
2302.79,-28.41
2303.29,-28.40
2303.79,-28.40
2304.29,-28.39
2304.79,-28.39
2305.29,-28.38
2305.79,-28.38
2306.29,-28.37
2306.79,-28.37
2307.29,-28.36
2307.79,-28.36
2308.29,-28.35
2308.79,-28.35
2309.29,-28.34
2309.79,-28.34
2310.29,-28.33
2310.79,-28.33
2311.29,-28.32
2311.79,-28.32
2312.29,-28.31
2312.79,-28.31
2313.29,-28.30
2313.79,-28.30
2314.29,-28.29
2314.79,-28.29
2315.29,-28.29
2315.79,-28.28
2316.29,-28.28
2316.79,-28.27
2317.29,-28.27
2317.79,-28.26
2318.29,-28.26
2318.79,-28.25
2319.29,-28.25
2319.79,-28.24
2320.29,-28.24
2320.79,-28.24
2321.29,-28.23
2321.79,-28.23
2322.29,-28.22
2322.79,-28.22
2323.29,-28.21
2323.79,-28.21
2324.29,-28.21
2324.79,-28.20
2325.29,-28.20
2325.79,-28.19
2326.29,-28.19
2326.79,-28.18
2327.29,-28.18
2327.79,-28.18
2328.29,-28.17
2328.79,-28.17
2329.29,-28.16
2329.79,-28.16
2330.29,-28.16
2330.79,-28.15
2331.29,-28.15
2331.79,-28.14
2332.29,-28.14
2332.79,-28.14
2333.29,-28.13
2333.79,-28.13
2334.29,-28.13
2334.79,-28.12
2335.29,-28.12
2335.79,-28.11
2336.29,-28.11
2336.79,-28.11
2337.29,-28.10
2337.79,-28.10
2338.29,-28.10
2338.79,-28.09
2339.29,-28.09
2339.79,-28.08
2340.29,-28.08
2340.79,-28.08
2341.29,-28.07
2341.79,-28.07
2342.29,-28.07
2342.79,-28.06
2343.29,-28.06
2343.79,-28.06
2344.29,-28.05
2344.79,-28.05
2345.29,-28.05
2345.79,-28.04
2346.29,-28.04
2346.79,-28.04
2347.29,-28.03
2347.79,-28.03
2348.29,-28.03
2348.79,-28.02
2349.29,-28.02
2349.79,-28.02
2350.29,-28.01
2350.79,-28.01
2351.29,-28.01
2351.79,-28.00
2352.29,-28.00
2352.79,-28.00
2353.29,-27.99
2353.79,-27.99
2354.29,-27.99
2354.79,-27.99
2355.29,-27.98
2355.79,-27.98
2356.29,-27.98
2356.79,-27.97
2357.29,-27.97
2357.79,-27.97
2358.29,-27.97
2358.79,-27.96
2359.29,-27.96
2359.79,-27.96
2360.30,-27.95
2360.80,-27.95
2361.30,-27.95
2361.80,-27.95
2362.30,-27.94
2362.80,-27.94
2363.30,-27.94
2363.80,-27.93
2364.30,-27.93
2364.80,-27.93
2365.30,-27.93
2365.80,-27.92
2366.30,-27.92
2366.80,-27.92
2367.30,-27.92
2367.80,-27.91
2368.30,-27.91
2368.80,-27.91
2369.30,-27.91
2369.80,-27.90
2370.30,-27.90
2370.80,-27.90
2371.30,-27.90
2371.80,-27.89
2372.30,-27.89
2372.80,-27.89
2373.30,-27.89
2373.80,-27.88
2374.30,-27.88
2374.80,-27.88
2375.30,-27.88
2375.80,-27.88
2376.30,-27.87
2376.80,-27.87
2377.30,-27.87
2377.80,-27.87
2378.30,-27.86
2378.80,-27.86
2379.30,-27.86
2379.80,-27.86
2380.30,-27.86
2380.80,-27.85
2381.30,-27.85
2381.80,-27.85
2382.30,-27.85
2382.80,-27.85
2383.30,-27.84
2383.80,-27.84
2384.30,-27.84
2384.80,-27.84
2385.30,-27.84
2385.80,-27.83
2386.30,-27.83
2386.80,-27.83
2387.30,-27.83
2387.80,-27.83
2388.30,-27.82
2388.80,-27.82
2389.30,-27.82
2389.80,-27.82
2390.30,-27.82
2390.80,-27.82
2391.30,-27.81
2391.80,-27.81
2392.30,-27.81
2392.80,-27.81
2393.30,-27.81
2393.80,-27.80
2394.30,-27.80
2394.80,-27.80
2395.30,-27.80
2395.80,-27.80
2396.30,-27.80
2396.80,-27.79
2397.30,-27.79
2397.80,-27.79
2398.30,-27.79
2398.80,-27.79
2399.30,-27.79
2399.80,-27.79
2400.30,-27.78
2400.80,-27.78
2401.30,-27.78
2401.80,-27.78
2402.30,-27.78
2402.80,-27.78
2403.30,-27.78
2403.80,-27.77
2404.30,-27.77
2404.80,-27.77
2405.30,-27.77
2405.80,-27.77
2406.30,-27.77
2406.80,-27.77
2407.30,-27.76
2407.80,-27.76
2408.30,-27.76
2408.80,-27.76
2409.30,-27.76
2409.80,-27.76
2410.30,-27.76
2410.80,-27.76
2411.30,-27.75
2411.80,-27.75
2412.30,-27.75
2412.80,-27.75
2413.30,-27.75
2413.80,-27.75
2414.30,-27.75
2414.80,-27.75
2415.30,-27.75
2415.80,-27.74
2416.30,-27.74
2416.80,-27.74
2417.30,-27.74
2417.80,-27.74
2418.30,-27.74
2418.80,-27.74
2419.30,-27.74
2419.80,-27.74
2420.30,-27.74
2420.80,-27.73
2421.30,-27.73
2421.80,-27.73
2422.30,-27.73
2422.80,-27.73
2423.30,-27.73
2423.80,-27.73
2424.30,-27.73
2424.80,-27.73
2425.30,-27.73
2425.80,-27.73
2426.30,-27.73
2426.80,-27.72
2427.30,-27.72
2427.80,-27.72
2428.30,-27.72
2428.80,-27.72
2429.30,-27.72
2429.80,-27.72
2430.30,-27.72
2430.80,-27.72
2431.30,-27.72
2431.80,-27.72
2432.30,-27.72
2432.80,-27.72
2433.30,-27.72
2433.80,-27.72
2434.30,-27.72
2434.80,-27.71
2435.30,-27.71
2435.80,-27.71
2436.30,-27.71
2436.80,-27.71
2437.30,-27.71
2437.80,-27.71
2438.30,-27.71
2438.80,-27.71
2439.30,-27.71
2439.80,-27.71
2440.31,-27.71
2440.81,-27.71
2441.31,-27.71
2441.81,-27.71
2442.31,-27.71
2442.81,-27.71
2443.31,-27.71
2443.81,-27.71
2444.31,-27.71
2444.81,-27.71
2445.31,-27.71
2445.81,-27.71
2446.31,-27.71
2446.81,-27.71
2447.31,-27.71
2447.81,-27.70
2448.31,-27.70
2448.81,-27.70
2449.31,-27.70
2449.81,-27.70
2450.31,-27.70
2450.81,-27.70
2451.31,-27.70
2451.81,-27.70
2452.31,-27.70
2452.81,-27.70
2453.31,-27.70
2453.81,-27.70
2454.31,-27.70
2454.81,-27.70
2455.31,-27.70
2455.81,-27.70
2456.31,-27.70
2456.81,-27.70
2457.31,-27.70
2457.81,-27.70
2458.31,-27.70
2458.81,-27.70
2459.31,-27.70
2459.81,-27.70
2460.31,-27.70
2460.81,-27.70
2461.31,-27.70
2461.81,-27.70
2462.31,-27.70
2462.81,-27.70
2463.31,-27.70
2463.81,-27.70
2464.31,-27.70
2464.81,-27.70
2465.31,-27.70
2465.81,-27.70
2466.31,-27.70
2466.81,-27.71
2467.31,-27.71
2467.81,-27.71
2468.31,-27.71
2468.81,-27.71
2469.31,-27.71
2469.81,-27.71
2470.31,-27.71
2470.81,-27.71
2471.31,-27.71
2471.81,-27.71
2472.31,-27.71
2472.81,-27.71
2473.31,-27.71
2473.81,-27.71
2474.31,-27.71
2474.81,-27.71
2475.31,-27.71
2475.81,-27.71
2476.31,-27.71
2476.81,-27.71
2477.31,-27.71
2477.81,-27.71
2478.31,-27.71
2478.81,-27.71
2479.31,-27.71
2479.81,-27.71
2480.31,-27.72
2480.81,-27.72
2481.31,-27.72
2481.81,-27.72
2482.31,-27.72
2482.81,-27.72
2483.31,-27.72
2483.81,-27.72
2484.31,-27.72
2484.81,-27.72
2485.31,-27.72
2485.81,-27.72
2486.31,-27.72
2486.81,-27.72
2487.31,-27.72
2487.81,-27.72
2488.31,-27.73
2488.81,-27.73
2489.31,-27.73
2489.81,-27.73
2490.31,-27.73
2490.81,-27.73
2491.31,-27.73
2491.81,-27.73
2492.31,-27.73
2492.81,-27.73
2493.31,-27.73
2493.81,-27.73
2494.31,-27.73
2494.81,-27.74
2495.31,-27.74
2495.81,-27.74
2496.31,-27.74
2496.81,-27.74
2497.31,-27.74
2497.81,-27.74
2498.31,-27.74
2498.81,-27.74
2499.31,-27.74
2499.81,-27.74
2500.31,-27.75
2500.81,-27.75
2501.31,-27.75
2501.81,-27.75
2502.31,-27.75
2502.81,-27.75
2503.31,-27.75
2503.81,-27.75
2504.31,-27.75
2504.81,-27.75
2505.31,-27.76
2505.81,-27.76
2506.31,-27.76
2506.81,-27.76
2507.31,-27.76
2507.81,-27.76
2508.31,-27.76
2508.81,-27.76
2509.31,-27.76
2509.81,-27.76
2510.31,-27.77
2510.81,-27.77
2511.31,-27.77
2511.81,-27.77
2512.31,-27.77
2512.81,-27.77
2513.31,-27.77
2513.81,-27.77
2514.31,-27.78
2514.81,-27.78
2515.31,-27.78
2515.81,-27.78
2516.31,-27.78
2516.81,-27.78
2517.31,-27.78
2517.81,-27.78
2518.31,-27.79
2518.81,-27.79
2519.31,-27.79
2519.81,-27.79
2520.32,-27.79
2520.82,-27.79
2521.32,-27.79
2521.82,-27.79
2522.32,-27.80
2522.82,-27.80
2523.32,-27.80
2523.82,-27.80
2524.32,-27.80
2524.82,-27.80
2525.32,-27.80
2525.82,-27.81
2526.32,-27.81
2526.82,-27.81
2527.32,-27.81
2527.82,-27.81
2528.32,-27.81
2528.82,-27.81
2529.32,-27.82
2529.82,-27.82
2530.32,-27.82
2530.82,-27.82
2531.32,-27.82
2531.82,-27.82
2532.32,-27.83
2532.82,-27.83
2533.32,-27.83
2533.82,-27.83
2534.32,-27.83
2534.82,-27.83
2535.32,-27.84
2535.82,-27.84
2536.32,-27.84
2536.82,-27.84
2537.32,-27.84
2537.82,-27.84
2538.32,-27.85
2538.82,-27.85
2539.32,-27.85
2539.82,-27.85
2540.32,-27.85
2540.82,-27.85
2541.32,-27.86
2541.82,-27.86
2542.32,-27.86
2542.82,-27.86
2543.32,-27.86
2543.82,-27.86
2544.32,-27.87
2544.82,-27.87
2545.32,-27.87
2545.82,-27.87
2546.32,-27.87
2546.82,-27.87
2547.32,-27.88
2547.82,-27.88
2548.32,-27.88
2548.82,-27.88
2549.32,-27.88
2549.82,-27.89
2550.32,-27.89
2550.82,-27.89
2551.32,-27.89
2551.82,-27.89
2552.32,-27.90
2552.82,-27.90
2553.32,-27.90
2553.82,-27.90
2554.32,-27.90
2554.82,-27.90
2555.32,-27.91
2555.82,-27.91
2556.32,-27.91
2556.82,-27.91
2557.32,-27.91
2557.82,-27.92
2558.32,-27.92
2558.82,-27.92
2559.32,-27.92
2559.82,-27.92
2560.32,-27.93
2560.82,-27.93
2561.32,-27.93
2561.82,-27.93
2562.32,-27.94
2562.82,-27.94
2563.32,-27.94
2563.82,-27.94
2564.32,-27.94
2564.82,-27.95
2565.32,-27.95
2565.82,-27.95
2566.32,-27.95
2566.82,-27.95
2567.32,-27.96
2567.82,-27.96
2568.32,-27.96
2568.82,-27.96
2569.32,-27.97
2569.82,-27.97
2570.32,-27.97
2570.82,-27.97
2571.32,-27.97
2571.82,-27.98
2572.32,-27.98
2572.82,-27.98
2573.32,-27.98
2573.82,-27.99
2574.32,-27.99
2574.82,-27.99
2575.32,-27.99
2575.82,-27.99
2576.32,-28.00
2576.82,-28.00
2577.32,-28.00
2577.82,-28.00
2578.32,-28.01
2578.82,-28.01
2579.32,-28.01
2579.82,-28.01
2580.32,-28.02
2580.82,-28.02
2581.32,-28.02
2581.82,-28.02
2582.32,-28.03
2582.82,-28.03
2583.32,-28.03
2583.82,-28.03
2584.32,-28.04
2584.82,-28.04
2585.32,-28.04
2585.82,-28.04
2586.32,-28.04
2586.82,-28.05
2587.32,-28.05
2587.82,-28.05
2588.32,-28.05
2588.82,-28.06
2589.32,-28.06
2589.82,-28.06
2590.32,-28.06
2590.82,-28.07
2591.32,-28.07
2591.82,-28.07
2592.32,-28.08
2592.82,-28.08
2593.32,-28.08
2593.82,-28.08
2594.32,-28.09
2594.82,-28.09
2595.32,-28.09
2595.82,-28.09
2596.32,-28.10
2596.82,-28.10
2597.32,-28.10
2597.82,-28.10
2598.32,-28.11
2598.82,-28.11
2599.32,-28.11
2599.82,-28.11
2600.33,-28.12
2600.83,-28.12
2601.33,-28.12
2601.83,-28.13
2602.33,-28.13
2602.83,-28.13
2603.33,-28.13
2603.83,-28.14
2604.33,-28.14
2604.83,-28.14
2605.33,-28.14
2605.83,-28.15
2606.33,-28.15
2606.83,-28.15
2607.33,-28.16
2607.83,-28.16
2608.33,-28.16
2608.83,-28.16
2609.33,-28.17
2609.83,-28.17
2610.33,-28.17
2610.83,-28.18
2611.33,-28.18
2611.83,-28.18
2612.33,-28.18
2612.83,-28.19
2613.33,-28.19
2613.83,-28.19
2614.33,-28.20
2614.83,-28.20
2615.33,-28.20
2615.83,-28.20
2616.33,-28.21
2616.83,-28.21
2617.33,-28.21
2617.83,-28.22
2618.33,-28.22
2618.83,-28.22
2619.33,-28.23
2619.83,-28.23
2620.33,-28.23
2620.83,-28.23
2621.33,-28.24
2621.83,-28.24
2622.33,-28.24
2622.83,-28.25
2623.33,-28.25
2623.83,-28.25
2624.33,-28.26
2624.83,-28.26
2625.33,-28.26
2625.83,-28.26
2626.33,-28.27
2626.83,-28.27
2627.33,-28.27
2627.83,-28.28
2628.33,-28.28
2628.83,-28.28
2629.33,-28.29
2629.83,-28.29
2630.33,-28.29
2630.83,-28.30
2631.33,-28.30
2631.83,-28.30
2632.33,-28.31
2632.83,-28.31
2633.33,-28.31
2633.83,-28.31
2634.33,-28.32
2634.83,-28.32
2635.33,-28.32
2635.83,-28.33
2636.33,-28.33
2636.83,-28.33
2637.33,-28.34
2637.83,-28.34
2638.33,-28.34
2638.83,-28.35
2639.33,-28.35
2639.83,-28.35
2640.33,-28.36
2640.83,-28.36
2641.33,-28.36
2641.83,-28.37
2642.33,-28.37
2642.83,-28.37
2643.33,-28.38
2643.83,-28.38
2644.33,-28.38
2644.83,-28.39
2645.33,-28.39
2645.83,-28.39
2646.33,-28.40
2646.83,-28.40
2647.33,-28.40
2647.83,-28.41
2648.33,-28.41
2648.83,-28.41
2649.33,-28.42
2649.83,-28.42
2650.33,-28.42
2650.83,-28.43
2651.33,-28.43
2651.83,-28.43
2652.33,-28.44
2652.83,-28.44
2653.33,-28.44
2653.83,-28.45
2654.33,-28.45
2654.83,-28.45
2655.33,-28.46
2655.83,-28.46
2656.33,-28.47
2656.83,-28.47
2657.33,-28.47
2657.83,-28.48
2658.33,-28.48
2658.83,-28.48
2659.33,-28.49
2659.83,-28.49
2660.33,-28.49
2660.83,-28.50
2661.33,-28.50
2661.83,-28.50
2662.33,-28.51
2662.83,-28.51
2663.33,-28.52
2663.83,-28.52
2664.33,-28.52
2664.83,-28.53
2665.33,-28.53
2665.83,-28.53
2666.33,-28.54
2666.83,-28.54
2667.33,-28.54
2667.83,-28.55
2668.33,-28.55
2668.83,-28.56
2669.33,-28.56
2669.83,-28.56
2670.33,-28.57
2670.83,-28.57
2671.33,-28.57
2671.83,-28.58
2672.33,-28.58
2672.83,-28.58
2673.33,-28.59
2673.83,-28.59
2674.33,-28.60
2674.83,-28.60
2675.33,-28.60
2675.83,-28.61
2676.33,-28.61
2676.83,-28.61
2677.33,-28.62
2677.83,-28.62
2678.33,-28.63
2678.83,-28.63
2679.33,-28.63
2679.83,-28.64
2680.34,-28.64
2680.84,-28.65
2681.34,-28.65
2681.84,-28.65
2682.34,-28.66
2682.84,-28.66
2683.34,-28.66
2683.84,-28.67
2684.34,-28.67
2684.84,-28.68
2685.34,-28.68
2685.84,-28.68
2686.34,-28.69
2686.84,-28.69
2687.34,-28.70
2687.84,-28.70
2688.34,-28.70
2688.84,-28.71
2689.34,-28.71
2689.84,-28.72
2690.34,-28.72
2690.84,-28.72
2691.34,-28.73
2691.84,-28.73
2692.34,-28.74
2692.84,-28.74
2693.34,-28.74
2693.84,-28.75
2694.34,-28.75
2694.84,-28.76
2695.34,-28.76
2695.84,-28.76
2696.34,-28.77
2696.84,-28.77
2697.34,-28.78
2697.84,-28.78
2698.34,-28.78
2698.84,-28.79
2699.34,-28.79
2699.84,-28.80
2700.34,-28.80
2700.84,-28.80
2701.34,-28.81
2701.84,-28.81
2702.34,-28.82
2702.84,-28.82
2703.34,-28.82
2703.84,-28.83
2704.34,-28.83
2704.84,-28.84
2705.34,-28.84
2705.84,-28.84
2706.34,-28.85
2706.84,-28.85
2707.34,-28.86
2707.84,-28.86
2708.34,-28.87
2708.84,-28.87
2709.34,-28.87
2709.84,-28.88
2710.34,-28.88
2710.84,-28.89
2711.34,-28.89
2711.84,-28.90
2712.34,-28.90
2712.84,-28.90
2713.34,-28.91
2713.84,-28.91
2714.34,-28.92
2714.84,-28.92
2715.34,-28.92
2715.84,-28.93
2716.34,-28.93
2716.84,-28.94
2717.34,-28.94
2717.84,-28.95
2718.34,-28.95
2718.84,-28.96
2719.34,-28.96
2719.84,-28.96
2720.34,-28.97
2720.84,-28.97
2721.34,-28.98
2721.84,-28.98
2722.34,-28.99
2722.84,-28.99
2723.34,-28.99
2723.84,-29.00
2724.34,-29.00
2724.84,-29.01
2725.34,-29.01
2725.84,-29.02
2726.34,-29.02
2726.84,-29.02
2727.34,-29.03
2727.84,-29.03
2728.34,-29.04
2728.84,-29.04
2729.34,-29.05
2729.84,-29.05
2730.34,-29.06
2730.84,-29.06
2731.34,-29.06
2731.84,-29.07
2732.34,-29.07
2732.84,-29.08
2733.34,-29.08
2733.84,-29.09
2734.34,-29.09
2734.84,-29.10
2735.34,-29.10
2735.84,-29.11
2736.34,-29.11
2736.84,-29.11
2737.34,-29.12
2737.84,-29.12
2738.34,-29.13
2738.84,-29.13
2739.34,-29.14
2739.84,-29.14
2740.34,-29.15
2740.84,-29.15
2741.34,-29.16
2741.84,-29.16
2742.34,-29.16
2742.84,-29.17
2743.34,-29.17
2743.84,-29.18
2744.34,-29.18
2744.84,-29.19
2745.34,-29.19
2745.84,-29.20
2746.34,-29.20
2746.84,-29.21
2747.34,-29.21
2747.84,-29.22
2748.34,-29.22
2748.84,-29.23
2749.34,-29.23
2749.84,-29.23
2750.34,-29.24
2750.84,-29.24
2751.34,-29.25
2751.84,-29.25
2752.34,-29.26
2752.84,-29.26
2753.34,-29.27
2753.84,-29.27
2754.34,-29.28
2754.84,-29.28
2755.34,-29.29
2755.84,-29.29
2756.34,-29.30
2756.84,-29.30
2757.34,-29.31
2757.84,-29.31
2758.34,-29.32
2758.84,-29.32
2759.34,-29.32
2759.84,-29.33
2760.35,-29.33
2760.85,-29.34
2761.35,-29.34
2761.85,-29.35
2762.35,-29.35
2762.85,-29.36
2763.35,-29.36
2763.85,-29.37
2764.35,-29.37
2764.85,-29.38
2765.35,-29.38
2765.85,-29.39
2766.35,-29.39
2766.85,-29.40
2767.35,-29.40
2767.85,-29.41
2768.35,-29.41
2768.85,-29.42
2769.35,-29.42
2769.85,-29.43
2770.35,-29.43
2770.85,-29.44
2771.35,-29.44
2771.85,-29.45
2772.35,-29.45
2772.85,-29.46
2773.35,-29.46
2773.85,-29.47
2774.35,-29.47
2774.85,-29.48
2775.35,-29.48
2775.85,-29.49
2776.35,-29.49
2776.85,-29.50
2777.35,-29.50
2777.85,-29.51
2778.35,-29.51
2778.85,-29.52
2779.35,-29.52
2779.85,-29.53
2780.35,-29.53
2780.85,-29.54
2781.35,-29.54
2781.85,-29.55
2782.35,-29.55
2782.85,-29.56
2783.35,-29.56
2783.85,-29.57
2784.35,-29.57
2784.85,-29.58
2785.35,-29.58
2785.85,-29.59
2786.35,-29.59
2786.85,-29.60
2787.35,-29.60
2787.85,-29.61
2788.35,-29.61
2788.85,-29.62
2789.35,-29.62
2789.85,-29.63
2790.35,-29.63
2790.85,-29.64
2791.35,-29.64
2791.85,-29.65
2792.35,-29.65
2792.85,-29.66
2793.35,-29.67
2793.85,-29.67
2794.35,-29.68
2794.85,-29.68
2795.35,-29.69
2795.85,-29.69
2796.35,-29.70
2796.85,-29.70
2797.35,-29.71
2797.85,-29.71
2798.35,-29.72
2798.85,-29.72
2799.35,-29.73
2799.85,-29.73
2800.35,-29.74
2800.85,-29.74
2801.35,-29.75
2801.85,-29.75
2802.35,-29.76
2802.85,-29.77
2803.35,-29.77
2803.85,-29.78
2804.35,-29.78
2804.85,-29.79
2805.35,-29.79
2805.85,-29.80
2806.35,-29.80
2806.85,-29.81
2807.35,-29.81
2807.85,-29.82
2808.35,-29.82
2808.85,-29.83
2809.35,-29.83
2809.85,-29.84
2810.35,-29.85
2810.85,-29.85
2811.35,-29.86
2811.85,-29.86
2812.35,-29.87
2812.85,-29.87
2813.35,-29.88
2813.85,-29.88
2814.35,-29.89
2814.85,-29.89
2815.35,-29.90
2815.85,-29.91
2816.35,-29.91
2816.85,-29.92
2817.35,-29.92
2817.85,-29.93
2818.35,-29.93
2818.85,-29.94
2819.35,-29.94
2819.85,-29.95
2820.35,-29.95
2820.85,-29.96
2821.35,-29.97
2821.85,-29.97
2822.35,-29.98
2822.85,-29.98
2823.35,-29.99
2823.85,-29.99
2824.35,-30.00
2824.85,-30.00
2825.35,-30.01
2825.85,-30.02
2826.35,-30.02
2826.85,-30.03
2827.35,-30.03
2827.85,-30.04
2828.35,-30.04
2828.85,-30.05
2829.35,-30.06
2829.85,-30.06
2830.35,-30.07
2830.85,-30.07
2831.35,-30.08
2831.85,-30.08
2832.35,-30.09
2832.85,-30.09
2833.35,-30.10
2833.85,-30.11
2834.35,-30.11
2834.85,-30.12
2835.35,-30.12
2835.85,-30.13
2836.35,-30.13
2836.85,-30.14
2837.35,-30.15
2837.85,-30.15
2838.35,-30.16
2838.85,-30.16
2839.35,-30.17
2839.85,-30.17
2840.36,-30.18
2840.86,-30.19
2841.36,-30.19
2841.86,-30.20
2842.36,-30.20
2842.86,-30.21
2843.36,-30.21
2843.86,-30.22
2844.36,-30.23
2844.86,-30.23
2845.36,-30.24
2845.86,-30.24
2846.36,-30.25
2846.86,-30.26
2847.36,-30.26
2847.86,-30.27
2848.36,-30.27
2848.86,-30.28
2849.36,-30.28
2849.86,-30.29
2850.36,-30.30
2850.86,-30.30
2851.36,-30.31
2851.86,-30.31
2852.36,-30.32
2852.86,-30.33
2853.36,-30.33
2853.86,-30.34
2854.36,-30.34
2854.86,-30.35
2855.36,-30.35
2855.86,-30.36
2856.36,-30.37
2856.86,-30.37
2857.36,-30.38
2857.86,-30.38
2858.36,-30.39
2858.86,-30.40
2859.36,-30.40
2859.86,-30.41
2860.36,-30.41
2860.86,-30.42
2861.36,-30.43
2861.86,-30.43
2862.36,-30.44
2862.86,-30.44
2863.36,-30.45
2863.86,-30.46
2864.36,-30.46
2864.86,-30.47
2865.36,-30.47
2865.86,-30.48
2866.36,-30.49
2866.86,-30.49
2867.36,-30.50
2867.86,-30.50
2868.36,-30.51
2868.86,-30.52
2869.36,-30.52
2869.86,-30.53
2870.36,-30.53
2870.86,-30.54
2871.36,-30.55
2871.86,-30.55
2872.36,-30.56
2872.86,-30.57
2873.36,-30.57
2873.86,-30.58
2874.36,-30.58
2874.86,-30.59
2875.36,-30.60
2875.86,-30.60
2876.36,-30.61
2876.86,-30.61
2877.36,-30.62
2877.86,-30.63
2878.36,-30.63
2878.86,-30.64
2879.36,-30.65
2879.86,-30.65
2880.36,-30.66
2880.86,-30.66
2881.36,-30.67
2881.86,-30.68
2882.36,-30.68
2882.86,-30.69
2883.36,-30.69
2883.86,-30.70
2884.36,-30.71
2884.86,-30.71
2885.36,-30.72
2885.86,-30.73
2886.36,-30.73
2886.86,-30.74
2887.36,-30.74
2887.86,-30.75
2888.36,-30.76
2888.86,-30.76
2889.36,-30.77
2889.86,-30.78
2890.36,-30.78
